Engine_Size,Horsepower,Torque,Weight,Top_Speed,Acceleration_0_100,Fuel_Efficiency,CO2_Emissions,Price,Mileage,Safety_Rating,Number_of_Owners,Insurance_Cost,Production_Units,Log_Price,Log_Mileage,Car_Age,Car_Age_Group,Brand_BMW,Brand_Bugatti,Brand_Chevrolet,Brand_Ferrari,Brand_Ford,Brand_Lamborghini,Brand_McLaren,Brand_Nissan,Brand_Porsche,Model_720S,Model_911 Turbo S,Model_Chiron,Model_Corvette Z06,Model_DBS,Model_GT-R,Model_Huracan,Model_M4 Competition,Model_Mustang GT,Country_Europe,Country_USA,Condition_restored,Condition_salvage,Condition_used,Fuel_Type_Electric,Fuel_Type_Petrol,Drivetrain_FWD,Drivetrain_RWD,Transmission_CVT,Transmission_DCT,Transmission_Manual,Popularity_Low,Popularity_Medium,Market_Demand_Low,Market_Demand_Medium,Modification_Nismo,Modification_RS,Modification_Sport,Modification_Supercharged,Modification_Track Edition,Modification_Turbo,Modification_V-Spec,Cluster
6.8,685,1658,1293,261,2.6,10.2,186,332070,215052,2,3,4205,100000,12.7131040804565,12.278639788358708,21,Menengah,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,
6.1,1474,1521,1816,371,6.3,8.5,142,438882,144060,2,4,12330,1000,12.991988141729548,11.877992099971392,5,Baru,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,3.0
4.2,511,797,2302,256,2.2,14.1,251,274176,207250,2,1,606,200,12.521529162212907,12.241685898076373,6,Baru,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
1.7,345,921,1063,176,6.6,8.4,221,111196,94850,2,1,12395,100000,11.619058682017428,11.460062518270156,24,Menengah,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,
6.7,885,459,1538,264,3.9,14.0,271,89496,23402,1,3,5952,50,11.40196038414808,10.060619498256422,29,Lama,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0
5.9,1045,230,1469,223,3.4,11.7,232,168772,145863,1,2,2361,5000,12.036309895743576,11.89042995971904,12,Menengah,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,2.0
4.4,1123,490,1859,234,2.9,10.4,433,385668,125598,3,2,6454,200,12.862734767619049,11.7408495712011,28,Lama,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.0
2.4,337,723,1293,233,3.9,10.2,400,139817,143699,2,3,9525,200,11.848096855858392,11.875483072067116,44,Lama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,2.0
7.4,936,1560,2105,377,3.5,11.8,173,69274,55105,1,2,8664,1000,11.14583936973118,10.917013882134562,19,Menengah,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,2.0
4.3,820,1531,1342,393,5.3,12.4,159,349598,249090,2,3,8129,50,12.764542062347529,12.42557357052932,7,Baru,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3.0
7.7,461,1481,1646,287,5.4,6.3,353,241854,98095,3,4,5498,5000,12.396093652008895,11.493701870002468,34,Lama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,0.0
4.0,370,1472,1029,386,2.8,12.3,214,30492,178034,3,2,7287,20000,10.325252428057745,12.089735439158716,18,Menengah,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,
6.4,965,1190,2326,194,6.4,13.0,394,164715,109107,2,2,9893,1000,12.011978057773987,11.600093496355584,18,Menengah,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,2.0
3.1,310,775,1404,330,4.9,5.2,203,137960,223366,2,2,1288,20000,11.834726315502326,12.31657143760662,21,Menengah,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,2.0
5.3,322,1124,1533,382,6.6,14.9,353,231218,81699,2,1,5112,5000,12.351120592334569,11.310809280848094,29,Lama,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0
6.5,1084,1582,2224,334,2.7,8.7,157,424082,127781,4,3,1799,5000,12.95768446977362,11.75808096593555,12,Menengah,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,3.0
4.1,1156,844,2072,325,6.7,7.2,429,428074,216047,4,2,14022,1000,12.96705369285717,12.283255884200823,7,Baru,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1.0
6.3,1467,1603,1303,318,6.0,10.1,276,348268,142923,3,3,6935,20000,12.76073044866061,11.870068299431116,19,Menengah,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,3.0
5.6,1234,590,1595,359,5.6,11.5,209,249350,84669,1,1,3729,20000,12.426616821393337,11.346516626636324,21,Menengah,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.0
7.8,949,929,1528,186,5.5,13.4,227,77402,109772,1,1,11605,100000,11.256780818516605,11.606169876179456,32,Lama,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,
2.2,617,449,1901,179,5.0,10.4,109,116960,123742,1,1,7661,50,11.669595824878655,11.725962113174472,32,Lama,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,2.0
7.5,331,439,1020,361,6.8,9.3,324,437999,104791,1,1,6305,1000,12.989974189358582,11.559732712077484,31,Lama,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
6.2,1332,945,1717,249,4.3,6.0,358,132818,143892,4,2,3140,5000,11.796742578079764,11.87682524679997,32,Lama,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2.0
4.4,507,1214,2428,362,6.7,5.1,375,174008,57239,4,1,10803,200,12.06686230099695,10.955008233670387,26,Lama,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.0
2.0,878,1519,1928,157,5.1,5.9,358,415401,43184,3,1,8043,100000,12.937002005049052,10.673248491714386,36,Lama,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,
5.6,284,127,1266,235,5.6,7.8,327,92061,170867,3,1,6874,5000,11.43021754209723,12.048646607568994,12,Menengah,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,2.0
7.8,1276,283,1740,212,5.4,7.2,187,29972,72147,1,2,12702,20000,10.308052255401128,11.186474843790087,18,Menengah,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,
7.6,1193,1438,1657,341,6.0,7.8,201,54656,208392,3,3,2730,1000,10.908832573233797,12.247180999045778,6,Baru,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,2.0
4.3,1223,200,2158,375,5.5,10.4,107,66590,173019,4,2,11284,20000,11.10632471226177,12.061162473734363,13,Menengah,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,2.0
4.9,483,1018,2365,198,6.0,9.0,144,386440,220772,4,3,4861,5000,12.864734483351937,12.304890303299253,30,Lama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1.0
2.4,457,1683,1087,270,6.9,14.7,109,303085,98216,4,1,6159,50,12.621771872602688,11.494934595449308,41,Lama,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,1.0
3.6,474,1190,1326,183,2.1,6.2,331,29862,28873,4,4,5082,5000,10.304375534901178,10.27069681518976,23,Menengah,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,
3.9,918,944,2437,159,3.2,13.5,442,387338,93118,3,2,1413,100000,12.867055557567232,11.441633524075987,21,Menengah,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,
2.9,1441,1222,1116,245,6.9,11.0,336,390951,141347,3,2,3452,200,12.876340069283277,11.858980213746785,35,Lama,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1.0
5.1,691,1441,1698,240,6.7,8.2,206,131185,197842,3,3,14878,100000,11.78437144248142,12.19522906584903,13,Menengah,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,
2.4,645,1403,2201,328,6.4,5.7,258,480970,206607,1,2,7431,1000,13.083562256210028,12.238578557086432,14,Menengah,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,1.0
5.8,1096,1301,1333,253,6.9,9.5,316,372812,22184,2,3,13919,20000,12.82883223243022,10.00717166381301,7,Baru,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0.0
